id,seniority,domain,years_experience,strong_skills,medium_skills,weak_skills,education,projects_count
res_2542,Entry,Frontend,1,"['Next.js', 'Vue.js', 'Tailwind CSS', 'React']","['Python', 'Angular', 'HTML5']","['Project Management', 'Mentoring']",Bootcamp,3
res_2543,Principal,Backend,11,"['Rails', 'TypeScript', 'Django', 'Spring Boot']","['ASP.NET', 'FastAPI', 'Python']","['Leadership', 'Communication']",Bootcamp,3
res_2544,Senior,Backend,8,"['Flask', 'JavaScript', 'Express', 'Python']","['Django', 'Spring Boot', 'Rails']","['Problem Solving', 'Mentoring']",Master,6
res_2545,Senior,Frontend,7,"['Svelte', 'CSS3', 'HTML5', 'Vue.js']","['Next.js', 'Tailwind CSS', 'JavaScript']","['Communication', 'Problem Solving']",Bachelor,6
res_2546,Principal,Backend,14,"['FastAPI', 'JavaScript', 'ASP.NET', 'Express']","['TypeScript', 'Django', 'Spring Boot']","['Communication', 'Problem Solving']",Bootcamp,7
res_2547,Senior,DevOps,10,"['GCP', 'Kubernetes', 'Jenkins', 'Docker']","['Terraform', 'Azure', 'AWS']","['Project Management', 'Communication']",Bootcamp,8
res_2548,Entry,Frontend,2,"['HTML5', 'Python', 'Angular', 'Tailwind CSS']","['Next.js', 'Svelte', 'React']","['Project Management', 'Leadership']",Bachelor,4
res_2549,Mid,DevOps,4,"['Jenkins', 'Docker', 'AWS', 'Kubernetes']","['Azure', 'GitHub Actions', 'GCP']","['Mentoring', 'Project Management']",Bachelor,7
res_2550,Mid,Data,6,"['TensorFlow', 'Scikit-learn', 'Spark', 'Pandas']","['PyTorch', 'Kafka', 'NumPy']","['Communication', 'Project Management']",Bachelor,7
res_2551,Senior,Data,7,"['Pandas', 'Kafka', 'Scikit-learn', 'Spark']","['NumPy', 'PyTorch', 'TensorFlow']","['Communication', 'Problem Solving']",Bachelor,8
res_2552,Principal,Backend,11,"['FastAPI', 'Rails', 'Flask', 'TypeScript']","['Express', 'Python', 'ASP.NET']","['Project Management', 'Communication']",Bachelor,4
res_2553,Entry,Frontend,2,"['CSS3', 'Angular', 'Vue.js', 'React']","['Next.js', 'Svelte', 'JavaScript']","['Mentoring', 'Leadership']",Bootcamp,3
res_2554,Senior,Full-Stack,9,"['Node.js', 'Angular', 'React', 'Express']",[],"['Leadership', 'Problem Solving']",Master,7
res_2555,Entry,Full-Stack,0,"['Angular', 'React', 'Node.js', 'Express']",[],"['Project Management', 'Communication']",Bootcamp,3
res_2556,Senior,Frontend,8,"['Tailwind CSS', 'React', 'Next.js', 'HTML5']","['CSS3', 'Svelte', 'JavaScript']","['Mentoring', 'Leadership']",Bachelor,2
res_2557,Mid,Backend,4,"['Node.js', 'Rails', 'Django', 'FastAPI']","['Python', 'Flask', 'JavaScript']","['Project Management', 'Leadership']",Master,5
res_2558,Principal,DevOps,11,"['AWS', 'Docker', 'Terraform', 'Jenkins']","['Kubernetes', 'Azure', 'GitHub Actions']","['Leadership', 'Project Management']",Bachelor,3
res_2559,Entry,Data,2,"['PyTorch', 'Pandas', 'NumPy', 'Kafka']","['Spark', 'Scikit-learn', 'TensorFlow']","['Project Management', 'Leadership']",Bootcamp,8
res_2560,Mid,Frontend,5,"['Python', 'HTML5', 'CSS3', 'Tailwind CSS']","['Next.js', 'Angular', 'Svelte']","['Project Management', 'Leadership']",Bachelor,4
res_2561,Senior,Data,10,"['Kafka', 'Scikit-learn', 'NumPy', 'PyTorch']","['TensorFlow', 'Spark', 'Pandas']","['Communication', 'Project Management']",Bootcamp,8
res_2562,Principal,Frontend,12,"['Vue.js', 'JavaScript', 'Angular', 'HTML5']","['React', 'CSS3', 'Next.js']","['Mentoring', 'Problem Solving']",Master,7
res_2563,Principal,Full-Stack,13,"['Node.js', 'Angular', 'Express', 'React']",[],"['Project Management', 'Leadership']",Bachelor,5
res_2564,Entry,Full-Stack,1,"['Node.js', 'Express', 'Angular', 'React']",[],"['Leadership', 'Problem Solving']",Bachelor,6
res_2565,Senior,Backend,9,"['Flask', 'Django', 'JavaScript', 'FastAPI']","['Python', 'ASP.NET', 'Node.js']","['Problem Solving', 'Project Management']",Master,3
res_2566,Entry,DevOps,1,"['Terraform', 'Kubernetes', 'Docker', 'Azure']","['GitHub Actions', 'Jenkins', 'GCP']","['Mentoring', 'Project Management']",Bootcamp,2
res_2567,Principal,Data,14,"['NumPy', 'PyTorch', 'Pandas', 'Spark']","['Scikit-learn', 'Kafka', 'TensorFlow']","['Communication', 'Project Management']",Bachelor,5
res_2568,Principal,Frontend,13,"['Tailwind CSS', 'Next.js', 'React', 'Vue.js']","['Python', 'Angular', 'Svelte']","['Communication', 'Mentoring']",Bachelor,4
res_2569,Mid,Full-Stack,5,"['Node.js', 'Express', 'Angular', 'React']",[],"['Problem Solving', 'Leadership']",Master,8
res_2570,Mid,DevOps,5,"['Terraform', 'AWS', 'Kubernetes', 'Docker']","['GCP', 'Jenkins', 'GitHub Actions']","['Mentoring', 'Project Management']",Bootcamp,3
res_2571,Senior,Data,8,"['NumPy', 'Pandas', 'TensorFlow', 'Spark']","['Scikit-learn', 'Kafka', 'PyTorch']","['Leadership', 'Project Management']",Bachelor,4
res_2572,Senior,DevOps,9,"['Terraform', 'GCP', 'Kubernetes', 'AWS']","['Jenkins', 'GitHub Actions', 'Docker']","['Communication', 'Problem Solving']",Bootcamp,8
res_2573,Mid,Frontend,6,"['JavaScript', 'Vue.js', 'React', 'CSS3']","['Python', 'Svelte', 'Next.js']","['Mentoring', 'Project Management']",Master,4
res_2574,Mid,Frontend,6,"['Tailwind CSS', 'React', 'Vue.js', 'Python']","['Next.js', 'JavaScript', 'Angular']","['Mentoring', 'Project Management']",Bachelor,6
res_2575,Senior,Full-Stack,9,"['React', 'Express', 'Node.js', 'Angular']",[],"['Communication', 'Mentoring']",Bootcamp,4
res_2576,Senior,Frontend,7,"['Tailwind CSS', 'Python', 'React', 'JavaScript']","['CSS3', 'HTML5', 'Vue.js']","['Communication', 'Project Management']",Master,4
res_2577,Entry,Frontend,3,"['JavaScript', 'React', 'HTML5', 'Python']","['Tailwind CSS', 'Angular', 'CSS3']","['Mentoring', 'Project Management']",Bootcamp,3
res_2578,Principal,DevOps,14,"['Kubernetes', 'Docker', 'Terraform', 'GCP']","['Azure', 'AWS', 'GitHub Actions']","['Problem Solving', 'Mentoring']",Bootcamp,4
res_2579,Entry,Backend,1,"['Express', 'FastAPI', 'ASP.NET', 'Rails']","['Flask', 'Node.js', 'TypeScript']","['Mentoring', 'Leadership']",Bootcamp,3
res_2580,Entry,Full-Stack,2,"['React', 'Angular', 'Express', 'Node.js']",[],"['Leadership', 'Problem Solving']",Bachelor,5
res_2581,Mid,Backend,3,"['Rails', 'Spring Boot', 'Flask', 'FastAPI']","['Express', 'ASP.NET', 'Django']","['Project Management', 'Mentoring']",Master,4
res_2582,Entry,Full-Stack,3,"['React', 'Express', 'Node.js', 'Angular']",[],"['Mentoring', 'Project Management']",Master,4
res_2583,Senior,Backend,7,"['TypeScript', 'Flask', 'Express', 'Rails']","['Python', 'FastAPI', 'Spring Boot']","['Problem Solving', 'Project Management']",Bootcamp,3
res_2584,Senior,Backend,10,"['Spring Boot', 'TypeScript', 'Express', 'Django']","['FastAPI', 'Flask', 'JavaScript']","['Problem Solving', 'Mentoring']",Bootcamp,3
res_2585,Principal,DevOps,14,"['Jenkins', 'Kubernetes', 'Terraform', 'GCP']","['Docker', 'GitHub Actions', 'AWS']","['Project Management', 'Leadership']",Master,8
res_2586,Mid,Data,3,"['TensorFlow', 'Kafka', 'Pandas', 'PyTorch']","['Spark', 'Scikit-learn', 'NumPy']","['Mentoring', 'Leadership']",Master,6
res_2587,Senior,Backend,9,"['ASP.NET', 'Rails', 'JavaScript', 'FastAPI']","['Express', 'Flask', 'Python']","['Problem Solving', 'Project Management']",Bootcamp,2
res_2588,Mid,Full-Stack,5,"['Node.js', 'React', 'Express', 'Angular']",[],"['Project Management', 'Communication']",Master,2
res_2589,Entry,Full-Stack,3,"['Express', 'Angular', 'Node.js', 'React']",[],"['Mentoring', 'Leadership']",Bachelor,4
res_2590,Principal,DevOps,12,"['Terraform', 'Jenkins', 'GCP', 'Docker']","['AWS', 'Kubernetes', 'GitHub Actions']","['Communication', 'Project Management']",Bachelor,7
res_2591,Mid,Frontend,4,"['CSS3', 'Angular', 'Next.js', 'Svelte']","['React', 'HTML5', 'JavaScript']","['Project Management', 'Mentoring']",Master,5
res_2592,Principal,Frontend,11,"['Angular', 'Vue.js', 'Tailwind CSS', 'React']","['HTML5', 'Python', 'JavaScript']","['Communication', 'Problem Solving']",Master,7
res_2593,Senior,Frontend,9,"['CSS3', 'Svelte', 'JavaScript', 'Tailwind CSS']","['React', 'Python', 'Vue.js']","['Communication', 'Project Management']",Bootcamp,3
res_2594,Senior,DevOps,9,"['Docker', 'Azure', 'GCP', 'GitHub Actions']","['Kubernetes', 'Terraform', 'AWS']","['Leadership', 'Project Management']",Master,4
res_2595,Senior,Full-Stack,9,"['Angular', 'Express', 'React', 'Node.js']",[],"['Project Management', 'Mentoring']",Bootcamp,5
res_2596,Senior,Full-Stack,9,"['Node.js', 'Express', 'Angular', 'React']",[],"['Project Management', 'Communication']",Bootcamp,8
res_2597,Entry,Frontend,0,"['Tailwind CSS', 'React', 'Svelte', 'CSS3']","['Python', 'JavaScript', 'Next.js']","['Communication', 'Problem Solving']",Master,8
res_2598,Senior,Full-Stack,7,"['React', 'Node.js', 'Express', 'Angular']",[],"['Problem Solving', 'Project Management']",Bootcamp,6
res_2599,Entry,Full-Stack,2,"['Node.js', 'Express', 'Angular', 'React']",[],"['Leadership', 'Problem Solving']",Bootcamp,7
res_2600,Senior,Frontend,9,"['React', 'Python', 'HTML5', 'Angular']","['CSS3', 'Next.js', 'Tailwind CSS']","['Problem Solving', 'Communication']",Master,3
res_2601,Principal,Backend,14,"['Spring Boot', 'FastAPI', 'Express', 'Django']","['Rails', 'Node.js', 'Flask']","['Project Management', 'Problem Solving']",Bootcamp,5
res_2602,Mid,Frontend,5,"['Svelte', 'Python', 'Next.js', 'Angular']","['CSS3', 'JavaScript', 'HTML5']","['Problem Solving', 'Project Management']",Bootcamp,4
res_2603,Mid,Data,4,"['Kafka', 'NumPy', 'PyTorch', 'Spark']","['Scikit-learn', 'Pandas', 'TensorFlow']","['Communication', 'Project Management']",Master,6
res_2604,Principal,Data,12,"['PyTorch', 'NumPy', 'TensorFlow', 'Pandas']","['Spark', 'Kafka', 'Scikit-learn']","['Project Management', 'Leadership']",Bootcamp,4
res_2605,Entry,DevOps,0,"['Terraform', 'GitHub Actions', 'AWS', 'Jenkins']","['Docker', 'Azure', 'GCP']","['Mentoring', 'Project Management']",Bachelor,2
res_2606,Entry,Backend,3,"['TypeScript', 'Django', 'Python', 'Flask']","['Rails', 'FastAPI', 'JavaScript']","['Leadership', 'Project Management']",Bachelor,4
res_2607,Principal,Data,14,"['PyTorch', 'Scikit-learn', 'Spark', 'Kafka']","['TensorFlow', 'Pandas', 'NumPy']","['Communication', 'Leadership']",Bachelor,4
res_2608,Principal,Backend,11,"['Spring Boot', 'TypeScript', 'Flask', 'Rails']","['JavaScript', 'Express', 'Python']","['Project Management', 'Problem Solving']",Bootcamp,4
res_2609,Mid,Data,5,"['Spark', 'Scikit-learn', 'TensorFlow', 'Pandas']","['NumPy', 'PyTorch', 'Kafka']","['Leadership', 'Project Management']",Bootcamp,2
res_2610,Entry,Backend,3,"['Spring Boot', 'Flask', 'Python', 'Node.js']","['Rails', 'Django', 'FastAPI']","['Project Management', 'Leadership']",Bachelor,8
res_2611,Mid,Data,5,"['Scikit-learn', 'NumPy', 'Spark', 'TensorFlow']","['PyTorch', 'Pandas', 'Kafka']","['Mentoring', 'Leadership']",Master,5
res_2612,Senior,Data,9,"['Kafka', 'NumPy', 'Spark', 'TensorFlow']","['Scikit-learn', 'Pandas', 'PyTorch']","['Communication', 'Project Management']",Master,4
res_2613,Principal,Backend,13,"['ASP.NET', 'JavaScript', 'Python', 'Flask']","['Node.js', 'Django', 'Spring Boot']","['Problem Solving', 'Communication']",Bootcamp,4
res_2614,Entry,Full-Stack,0,"['Angular', 'Express', 'React', 'Node.js']",[],"['Mentoring', 'Problem Solving']",Bachelor,8
res_2615,Mid,Data,6,"['Scikit-learn', 'TensorFlow', 'PyTorch', 'Kafka']","['Spark', 'Pandas', 'NumPy']","['Leadership', 'Communication']",Master,8
res_2616,Entry,Full-Stack,0,"['Angular', 'Express', 'Node.js', 'React']",[],"['Project Management', 'Leadership']",Master,5
res_2617,Senior,Frontend,10,"['HTML5', 'Svelte', 'Vue.js', 'Angular']","['React', 'JavaScript', 'Python']","['Problem Solving', 'Mentoring']",Master,5
res_2618,Principal,Data,12,"['TensorFlow', 'Scikit-learn', 'PyTorch', 'NumPy']","['Spark', 'Kafka', 'Pandas']","['Communication', 'Mentoring']",Master,2
res_2619,Mid,Backend,3,"['Express', 'JavaScript', 'Python', 'Flask']","['ASP.NET', 'Django', 'FastAPI']","['Problem Solving', 'Leadership']",Master,5
res_2620,Entry,Full-Stack,0,"['Angular', 'Express', 'React', 'Node.js']",[],"['Communication', 'Project Management']",Bootcamp,6
res_2621,Entry,Data,3,"['Spark', 'Kafka', 'PyTorch', 'Scikit-learn']","['TensorFlow', 'NumPy', 'Pandas']","['Project Management', 'Leadership']",Bachelor,7
res_2622,Mid,Data,4,"['TensorFlow', 'NumPy', 'Spark', 'PyTorch']","['Pandas', 'Kafka', 'Scikit-learn']","['Project Management', 'Mentoring']",Bootcamp,2
res_2623,Senior,Frontend,9,"['Vue.js', 'HTML5', 'JavaScript', 'Angular']","['Python', 'Tailwind CSS', 'Next.js']","['Mentoring', 'Leadership']",Master,4
res_2624,Senior,Frontend,9,"['Vue.js', 'Next.js', 'CSS3', 'Angular']","['Python', 'Tailwind CSS', 'JavaScript']","['Leadership', 'Problem Solving']",Master,3
res_2625,Entry,Frontend,1,"['JavaScript', 'CSS3', 'HTML5', 'Python']","['React', 'Angular', 'Next.js']","['Communication', 'Leadership']",Master,2
res_2626,Entry,Full-Stack,3,"['Express', 'Angular', 'Node.js', 'React']",[],"['Problem Solving', 'Project Management']",Master,3
res_2627,Mid,Full-Stack,5,"['Express', 'Angular', 'React', 'Node.js']",[],"['Mentoring', 'Problem Solving']",Bachelor,5
res_2628,Senior,Backend,9,"['Node.js', 'Flask', 'Django', 'Spring Boot']","['FastAPI', 'Rails', 'ASP.NET']","['Communication', 'Project Management']",Bachelor,6
res_2629,Principal,Data,11,"['NumPy', 'Scikit-learn', 'Kafka', 'TensorFlow']","['Pandas', 'PyTorch', 'Spark']","['Communication', 'Project Management']",Master,3
res_2630,Senior,Backend,9,"['FastAPI', 'ASP.NET', 'Flask', 'Node.js']","['TypeScript', 'Python', 'Express']","['Communication', 'Problem Solving']",Master,7
res_2631,Senior,Data,10,"['Kafka', 'NumPy', 'Spark', 'Pandas']","['TensorFlow', 'Scikit-learn', 'PyTorch']","['Project Management', 'Communication']",Bootcamp,2
res_2632,Senior,Frontend,9,"['Vue.js', 'Python', 'Svelte', 'JavaScript']","['Tailwind CSS', 'Angular', 'React']","['Problem Solving', 'Leadership']",Bootcamp,5
res_2633,Mid,Backend,3,"['TypeScript', 'Django', 'FastAPI', 'ASP.NET']","['Rails', 'Express', 'Flask']","['Problem Solving', 'Project Management']",Bachelor,2
res_2634,Principal,Full-Stack,12,"['Node.js', 'React', 'Express', 'Angular']",[],"['Problem Solving', 'Mentoring']",Bootcamp,3
res_2635,Mid,Frontend,6,"['Python', 'HTML5', 'React', 'Svelte']","['Next.js', 'JavaScript', 'Tailwind CSS']","['Communication', 'Problem Solving']",Bachelor,6
res_2636,Entry,Data,1,"['Scikit-learn', 'Kafka', 'TensorFlow', 'Spark']","['NumPy', 'PyTorch', 'Pandas']","['Communication', 'Problem Solving']",Bachelor,5
res_2637,Mid,Frontend,4,"['Python', 'CSS3', 'Vue.js', 'Angular']","['JavaScript', 'Next.js', 'Tailwind CSS']","['Communication', 'Project Management']",Master,4
res_2638,Senior,Backend,7,"['FastAPI', 'Flask', 'Spring Boot', 'JavaScript']","['Node.js', 'Python', 'Express']","['Leadership', 'Problem Solving']",Bootcamp,2
res_2639,Entry,DevOps,1,"['AWS', 'Azure', 'GitHub Actions', 'Kubernetes']","['GCP', 'Jenkins', 'Terraform']","['Mentoring', 'Project Management']",Bootcamp,8
res_2640,Senior,Full-Stack,8,"['Angular', 'Node.js', 'React', 'Express']",[],"['Mentoring', 'Communication']",Master,7
res_2641,Principal,Backend,13,"['Rails', 'FastAPI', 'TypeScript', 'Spring Boot']","['ASP.NET', 'JavaScript', 'Node.js']","['Mentoring', 'Project Management']",Bootcamp,4
res_2642,Senior,Full-Stack,10,"['Node.js', 'Express', 'React', 'Angular']",[],"['Mentoring', 'Problem Solving']",Bootcamp,6
res_2643,Principal,Full-Stack,12,"['Express', 'Angular', 'Node.js', 'React']",[],"['Leadership', 'Project Management']",Bootcamp,8
res_2644,Entry,Data,0,"['Scikit-learn', 'Pandas', 'NumPy', 'TensorFlow']","['PyTorch', 'Kafka', 'Spark']","['Leadership', 'Communication']",Bachelor,6
res_2645,Principal,Data,11,"['TensorFlow', 'Spark', 'PyTorch', 'NumPy']","['Scikit-learn', 'Kafka', 'Pandas']","['Project Management', 'Leadership']",Master,8
res_2646,Entry,Full-Stack,1,"['Express', 'React', 'Node.js', 'Angular']",[],"['Leadership', 'Mentoring']",Master,6
res_2647,Senior,DevOps,7,"['Jenkins', 'Kubernetes', 'Docker', 'Terraform']","['GitHub Actions', 'Azure', 'AWS']","['Mentoring', 'Communication']",Bachelor,8
res_2648,Principal,Frontend,13,"['Vue.js', 'Next.js', 'Tailwind CSS', 'Python']","['React', 'JavaScript', 'CSS3']","['Problem Solving', 'Leadership']",Bachelor,8
res_2649,Mid,Full-Stack,4,"['Node.js', 'React', 'Express', 'Angular']",[],"['Communication', 'Mentoring']",Bachelor,3
res_2650,Senior,Data,9,"['Pandas', 'Scikit-learn', 'NumPy', 'Spark']","['Kafka', 'PyTorch', 'TensorFlow']","['Leadership', 'Project Management']",Bootcamp,5
res_2651,Entry,Data,1,"['NumPy', 'Spark', 'Pandas', 'Scikit-learn']","['PyTorch', 'TensorFlow', 'Kafka']","['Leadership', 'Problem Solving']",Master,4
res_2652,Principal,Backend,14,"['Flask', 'JavaScript', 'ASP.NET', 'Python']","['Rails', 'Django', 'Spring Boot']","['Mentoring', 'Problem Solving']",Bachelor,4
res_2653,Entry,Data,2,"['Spark', 'PyTorch', 'TensorFlow', 'Kafka']","['Scikit-learn', 'Pandas', 'NumPy']","['Problem Solving', 'Leadership']",Master,5
res_2654,Principal,Full-Stack,14,"['Node.js', 'Angular', 'Express', 'React']",[],"['Project Management', 'Leadership']",Bootcamp,2
res_2655,Entry,Data,1,"['TensorFlow', 'Kafka', 'Scikit-learn', 'PyTorch']","['Pandas', 'Spark', 'NumPy']","['Project Management', 'Communication']",Bootcamp,5
res_2656,Entry,Backend,3,"['FastAPI', 'Node.js', 'Rails', 'Spring Boot']","['ASP.NET', 'Flask', 'TypeScript']","['Project Management', 'Mentoring']",Master,5
res_2657,Entry,Data,3,"['Kafka', 'TensorFlow', 'Scikit-learn', 'Pandas']","['Spark', 'PyTorch', 'NumPy']","['Project Management', 'Communication']",Bachelor,8
res_2658,Mid,Data,5,"['Scikit-learn', 'Kafka', 'Pandas', 'Spark']","['NumPy', 'TensorFlow', 'PyTorch']","['Leadership', 'Mentoring']",Bootcamp,2
res_2659,Principal,Data,11,"['Scikit-learn', 'TensorFlow', 'Pandas', 'NumPy']","['Kafka', 'PyTorch', 'Spark']","['Communication', 'Mentoring']",Bootcamp,6
res_2660,Principal,Full-Stack,12,"['Node.js', 'React', 'Angular', 'Express']",[],"['Mentoring', 'Leadership']",Master,2
res_2661,Senior,DevOps,7,"['Jenkins', 'GCP', 'Azure', 'AWS']","['GitHub Actions', 'Terraform', 'Kubernetes']","['Problem Solving', 'Project Management']",Bootcamp,3
res_2662,Senior,DevOps,7,"['Kubernetes', 'Docker', 'Jenkins', 'GitHub Actions']","['AWS', 'Terraform', 'Azure']","['Project Management', 'Communication']",Bachelor,3
res_2663,Senior,DevOps,9,"['Kubernetes', 'Azure', 'Jenkins', 'Terraform']","['GCP', 'Docker', 'AWS']","['Mentoring', 'Leadership']",Master,3
res_2664,Mid,Backend,4,"['Rails', 'Spring Boot', 'Express', 'FastAPI']","['JavaScript', 'Django', 'TypeScript']","['Project Management', 'Problem Solving']",Master,3
res_2665,Senior,Full-Stack,7,"['React', 'Angular', 'Express', 'Node.js']",[],"['Problem Solving', 'Mentoring']",Master,5
res_2666,Senior,Backend,9,"['Node.js', 'Rails', 'Python', 'Express']","['ASP.NET', 'FastAPI', 'Spring Boot']","['Problem Solving', 'Mentoring']",Bootcamp,8
res_2667,Senior,Data,8,"['Kafka', 'Pandas', 'TensorFlow', 'Scikit-learn']","['PyTorch', 'NumPy', 'Spark']","['Project Management', 'Communication']",Bachelor,6
res_2668,Senior,Backend,8,"['Spring Boot', 'Django', 'Node.js', 'FastAPI']","['Python', 'JavaScript', 'Flask']","['Problem Solving', 'Leadership']",Master,3
res_2669,Principal,DevOps,12,"['Kubernetes', 'Azure', 'Jenkins', 'AWS']","['Terraform', 'Docker', 'GitHub Actions']","['Project Management', 'Problem Solving']",Bootcamp,3
res_2670,Mid,Data,4,"['PyTorch', 'TensorFlow', 'Kafka', 'NumPy']","['Pandas', 'Spark', 'Scikit-learn']","['Leadership', 'Project Management']",Master,8
res_2671,Senior,DevOps,7,"['Kubernetes', 'AWS', 'GitHub Actions', 'GCP']","['Jenkins', 'Terraform', 'Docker']","['Mentoring', 'Problem Solving']",Bachelor,5
res_2672,Senior,Data,10,"['Scikit-learn', 'PyTorch', 'Kafka', 'TensorFlow']","['NumPy', 'Pandas', 'Spark']","['Project Management', 'Leadership']",Bootcamp,7
res_2673,Senior,Frontend,9,"['JavaScript', 'CSS3', 'Vue.js', 'Svelte']","['HTML5', 'Tailwind CSS', 'Angular']","['Problem Solving', 'Communication']",Bachelor,3
res_2674,Entry,Full-Stack,1,"['Express', 'React', 'Angular', 'Node.js']",[],"['Mentoring', 'Project Management']",Master,5
