resume_id,role,seniority,strong_skills,medium_skills,weak_skills,missing_skills,years_experience,projects_count,resume_quality,ats_score
R03635,Application Security Engineer,New Grad,Linux;JavaScript;API Security;Cloud Security,CI/CD Security;Secure SDLC;OWASP,Python,Code Review,0.5,5,high,0.67
R03636,Security Analyst Intern,Intern,OWASP;SAST/DAST,CI/CD Security;Burp Suite,Networking;Vulnerability Scanning,AppSec Basics;Threat Modeling,1.6,2,low,0.39
R03637,Embedded Software Intern,Intern,C;Debugging,Unit Testing;Memory,SPI;UART,CAN Bus;Interrupts,0.1,3,low,0.46
R03638,Machine Learning Engineer,New Grad,AWS;Model Serving;FastAPI;Docker,Experiment Tracking;Computer Vision;Feature Engineering,Python,CI/CD,1.7,6,high,0.64
R03639,Full-Stack Engineer,New Grad,CI/CD;Docker;JavaScript;Next.js,Redis;System Design;Django,TypeScript,Testing;React,1.8,5,medium,0.6
R03640,Firmware Engineer,Junior,Memory Management;UART;C;Drivers;Microcontrollers,Debugging;Git;Bootloaders,CI/CD;Linux,CAN Bus;RTOS,1.1,4,medium,0.59
R03641,Frontend Engineer,New Grad,React;Vue;Svelte,Webpack;Tailwind;CSS,JavaScript;Vite,HTML;Git;Playwright,1.0,2,low,0.5
R03642,Embedded Software Intern,Intern,RTOS;Interrupts;SPI,Oscilloscope;Firmware,Memory,Linux;UART,0.9,3,medium,0.52
R03643,Machine Learning Engineer Intern,Intern,PyTorch;Computer Vision;FastAPI,Python;GCP,Weights & Biases,Feature Engineering;Model Evaluation,0.7,3,medium,0.57
R03644,Application Security Engineer,Junior,Burp Suite;SAST/DAST;Pen Testing;API Security;OWASP,CI/CD Security;IAM;KMS,Python;Code Review,Secure SDLC;Cloud Security,2.1,1,medium,0.56
R03645,Data Analyst Intern,Intern,Dashboards;Snowflake,Power BI;A/B Testing,Tableau;Pandas,Statistics;Excel;ETL;dbt,1.0,5,low,0.48
R03646,Application Security Engineer,New Grad,JavaScript;Code Review;Secure SDLC;Linux,Threat Modeling;SAST/DAST;API Security,Burp Suite,Pen Testing;IAM,0.5,6,medium,0.56
R03647,Data Engineer Intern,Intern,Kafka;Spark;Data Quality,Docker;GCP,AWS,Pipelines;ETL,1.2,4,medium,0.56
R03648,Systems Software Engineer,New Grad,C;Debugging;Memory Management,BPF/eBPF;Linux;CI/CD,Concurrency;Rust,perf;System Design;gdb,1.5,6,low,0.5
R03649,Backend Software Engineer,New Grad,Caching;Auth;Terraform;Linux,Redis;Git;Docker,Kubernetes,Message Queues;CI/CD,1.4,6,medium,0.55
R03650,Backend Software Engineer,New Grad,AWS;Redis;MySQL;Java,Auth;REST APIs;CI/CD,Microservices,Docker;Message Queues,1.3,6,medium,0.61
R03651,DevOps Engineer Intern,Intern,Kubernetes;Bash,AWS;Networking,Python;Docker,CI/CD;Ansible;Terraform,0.9,2,low,0.49
R03652,Firmware Engineer,New Grad,Oscilloscope;CAN Bus;Microcontrollers;RTOS,SPI;Bootloaders;UART,Logic Analyzer,Memory Management;Git,1.5,6,medium,0.56
R03653,Firmware Engineer,Mid,Linux;SPI;CAN Bus;Memory Management;Bootloaders,Drivers;UART;C;Logic Analyzer,I2C;CI/CD;Firmware,Debugging;Git;RTOS;Microcontrollers,2.2,4,low,0.51
R03654,Application Security Engineer,Junior,Code Review;Burp Suite;KMS;API Security;Linux;Threat Modeling;Secure SDLC,Python;OWASP;Pen Testing,SAST/DAST;Cloud Security,IAM,3.7,5,high,0.69
R03655,Application Security Engineer,Junior,Threat Modeling;OWASP;Pen Testing;Secure SDLC;CI/CD Security,API Security;SAST/DAST;Cloud Security,Burp Suite;JavaScript,KMS;Code Review,1.8,3,medium,0.62
R03656,Security Analyst Intern,Intern,OWASP;SAST/DAST;CI/CD Security,Threat Modeling;IAM,AppSec Basics,Vulnerability Scanning;Burp Suite,0.4,5,medium,0.54
R03657,Embedded Software Intern,Intern,C;SPI;Logic Analyzer;CAN Bus;I2C,Git;C++,Drivers,Memory,0.9,3,high,0.67
R03658,Security Analyst Intern,Intern,Vulnerability Scanning;Linux;Networking,Burp Suite;AppSec Basics,Threat Modeling,OWASP,0.7,3,high,0.6
R03659,Backend Software Engineer Intern,Intern,Git;Java,Docker;Microservices,AWS;GCP,Azure;SQL;Caching,0.1,2,low,0.48
R03660,Frontend Engineer Intern,Intern,Jest;Svelte;Vue;Accessibility,Testing;CSS,Vite,HTML,0.3,4,high,0.7
R03661,Embedded Software Intern,Intern,Microcontrollers;UART,Oscilloscope;CAN Bus,Linux;Memory,Drivers;Debugging;SPI,1.0,4,low,0.47
R03662,Backend Software Engineer,New Grad,Python;Microservices;Git,Observability;Message Queues;Terraform,API Gateway;CI/CD,Docker;Redis;gRPC;Linux,0.9,2,low,0.49
R03663,DevOps Engineer Intern,Intern,Logging;Linux;Prometheus;Grafana;Monitoring,Security;Bash,Ansible,Docker,0.8,3,high,0.65
R03664,Data Analyst Intern,Intern,Python;Excel;Pandas;Tableau,dbt;ETL,SQL,A/B Testing,0.7,3,high,0.61
R03665,Full-Stack Engineer Intern,Intern,PostgreSQL;SQL;TypeScript,Git;Next.js,CI/CD,React;Auth,1.2,3,medium,0.56
R03666,Backend Software Engineer,New Grad,SQL;Kubernetes;Caching;Java,gRPC;Terraform;Auth,Python,MySQL,1.0,2,high,0.65
R03667,Embedded Software Intern,Intern,Firmware;C;Debugging,Drivers;Git,Memory,Interrupts;Unit Testing,1.0,4,medium,0.56
R03668,Site Reliability Engineer,New Grad,SLIs/SLOs;Tracing;Incident Response;Kubernetes;Chaos Engineering,System Design;Linux;CI/CD,Python,On-call,2.1,2,high,0.64
R03669,Full-Stack Engineer Intern,Intern,System Design;JavaScript,Auth;SQL,Django;Flask,Docker;Redis;Git,1.5,2,low,0.4
R03670,Frontend Engineer,New Grad,TypeScript;CI/CD;Git;Testing;Vite,CSS;Jest;JavaScript,Accessibility,Design Systems,1.6,3,high,0.61
R03671,Firmware Engineer,Junior,Memory Management;Linux;UART;Oscilloscope;CAN Bus;Debugging;Drivers,RTOS;Git;C++,Microcontrollers;Bootloaders,Firmware,3.3,4,high,0.64
R03672,Data Engineer Intern,Intern,ETL;AWS;CI/CD,Airflow;SQL,Python,Kafka;Pipelines,1.4,2,medium,0.52
R03673,Backend Software Engineer Intern,Intern,API Gateway;Go;Git,gRPC;MySQL,Testing,Linux;Kubernetes,1.3,4,medium,0.57
R03674,Frontend Engineer Intern,Intern,CI/CD;Vue,Accessibility;Vite,JavaScript;Webpack,React;State Management;Design Systems;Jest,1.1,3,low,0.42
R03675,Data Engineer Intern,Intern,GCP;dbt,Spark;Pipelines,Data Quality;AWS,Snowflake;BigQuery;Kafka,1.3,2,low,0.44
R03676,Data Analyst Intern,Intern,Git;Tableau;dbt;Pandas,Dashboards;Data Cleaning,Excel,A/B Testing,0.9,5,high,0.63
R03677,Systems Software Engineer,New Grad,C;Docker;CI/CD;gdb,Memory Management;System Design;perf,Linux,Concurrency;BPF/eBPF,1.4,6,medium,0.5
R03678,Embedded Software Intern,Intern,Memory;Firmware;Debugging,Oscilloscope;Drivers,C,Interrupts;RTOS,0.3,2,medium,0.61
R03679,Robotics Software Engineer Intern,Intern,CUDA;Docker,Python;Perception,Sensors;C++,OpenCV;Linux;SLAM,0.2,5,low,0.4
R03680,Frontend Engineer,Mid,State Management;Accessibility;Next.js;Design Systems;React;JavaScript,TypeScript;Testing;Web Performance;Jest,Tailwind;HTML,Vue;Vite;Playwright,2.4,4,medium,0.63
R03681,Robotics Software Engineer Intern,Intern,Sensors;Linux;OpenCV,Git;Simulation,Control Systems,SLAM;Perception,1.1,4,medium,0.54
R03682,DevOps Engineer Intern,Intern,AWS;Networking;Docker,Terraform;Security,ArgoCD,Grafana;Monitoring,0.2,2,medium,0.52
R03683,Frontend Engineer,Junior,Playwright;Next.js;Webpack;Git,Vue;Svelte;CSS,Tailwind;State Management;JavaScript,Jest;Web Performance;Design Systems,1.0,5,low,0.54
R03684,Embedded Software Intern,Intern,UART;Microcontrollers;Drivers,C++;Oscilloscope,Git,Logic Analyzer;Unit Testing,1.3,3,medium,0.57
R03685,Firmware Engineer,New Grad,Git;Drivers;Linux;RTOS;SPI;Oscilloscope,Memory Management;CAN Bus;I2C,C,CI/CD,2.6,3,high,0.65
R03686,Full-Stack Engineer,New Grad,Python;Redis;System Design;AWS,Next.js;GraphQL;PostgreSQL,Node.js,Django;Auth,1.5,5,medium,0.56
R03687,Application Security Engineer,Mid,KMS;Burp Suite;CI/CD Security;SAST/DAST;Threat Modeling;Python;IAM,Pen Testing;OWASP;Secure SDLC;Cloud Security,Code Review;API Security,JavaScript;Linux,4.4,1,high,0.7
R03688,Full-Stack Engineer Intern,Intern,Git;Auth;Docker,Redis;TypeScript,Testing,AWS;Node.js,0.3,4,medium,0.59
R03689,Data Engineer Intern,Intern,BigQuery;SQL;Data Quality,ETL;dbt,Snowflake,Data Modeling;GCP,0.9,2,medium,0.59
R03690,Full-Stack Engineer Intern,Intern,Flask;SQL;PostgreSQL,Auth;JavaScript,Docker,Testing;CI/CD,0.8,5,medium,0.57
R03691,Site Reliability Engineer,New Grad,On-call;Observability;Docker;Terraform;Incident Response,SLIs/SLOs;Go;Linux,Grafana,Tracing,1.2,2,high,0.65
R03692,Systems Software Engineer,Junior,C++;Concurrency;Profiling;Linux;gdb,perf;BPF/eBPF;Debugging,CI/CD;C,Docker;Networking,2.9,3,medium,0.58
R03693,Machine Learning Engineer Intern,Intern,scikit-learn;Docker,NLP;Experiment Tracking,TensorFlow;Weights & Biases,FastAPI;Feature Engineering;MLflow;AWS,0.7,2,low,0.46
R03694,Firmware Engineer,New Grad,UART;Linux;CI/CD;Git,Drivers;C;Firmware,Logic Analyzer,RTOS;I2C,1.2,6,medium,0.55
R03695,Frontend Engineer Intern,Intern,Git;Vite;Web Performance,Playwright;Vue,JavaScript,Accessibility,0.4,3,high,0.64
R03696,Full-Stack Engineer,Mid,Git;JavaScript;REST APIs;Testing;Spring Boot;CI/CD,Next.js;TypeScript;React;Redis,Java;Docker,Node.js;System Design;AWS,6.1,0,medium,0.6
R03697,Machine Learning Engineer Intern,Intern,TensorFlow;AWS;Experiment Tracking,Docker;Feature Engineering,GCP,MLflow;scikit-learn,0.8,2,medium,0.52
R03698,Full-Stack Engineer,Junior,Node.js;Next.js;Docker;Django;System Design;SQL,JavaScript;React;Java,AWS;TypeScript,Auth,2.7,4,high,0.77
R03699,Backend Software Engineer,New Grad,PostgreSQL;Caching;Observability,Git;System Design;REST APIs,Go;Testing,Docker;MySQL;Redis,0.9,4,low,0.48
R03700,Firmware Engineer,Mid,RTOS;UART;Bootloaders;CAN Bus;Drivers;Oscilloscope;Git,I2C;Microcontrollers;Firmware;C,SPI;Debugging,Logic Analyzer;CI/CD,2.2,2,high,0.66
R03701,Backend Software Engineer Intern,Intern,MongoDB;Python;Terraform,System Design;C++,Testing,Git;Azure,0.6,5,medium,0.54
R03702,Systems Software Engineer,New Grad,Concurrency;Memory Management;Networking;gdb;C;Rust,BPF/eBPF;System Design;perf,Docker,Linux,0.5,3,high,0.63
R03703,Backend Software Engineer,New Grad,MySQL;API Gateway;MongoDB,Redis;Caching;Docker,C++;Observability,gRPC;System Design;Microservices,1.4,3,low,0.44
R03704,Embedded Software Intern,Intern,Memory;Microcontrollers;Linux;SPI,Unit Testing;Interrupts,Firmware,Logic Analyzer,0.6,3,high,0.71
R03705,Machine Learning Engineer Intern,Intern,scikit-learn;TensorFlow;Experiment Tracking,FastAPI;Weights & Biases,Python,PyTorch;Feature Engineering,0.5,4,medium,0.57
R03706,DevOps Engineer Intern,Intern,Ansible;Linux,CI/CD;Bash,Python;Prometheus,ArgoCD;Security;AWS,1.1,5,low,0.49
R03707,Frontend Engineer Intern,Intern,HTML;Accessibility,Svelte;React,Web Performance;Webpack,Vue;State Management;Tailwind,0.3,5,low,0.4
R03708,Embedded Software Intern,Intern,Interrupts;Git;Debugging,Drivers;UART,RTOS,Linux;SPI,1.0,5,medium,0.54
R03709,Full-Stack Engineer Intern,Intern,GraphQL;Django;Auth,REST APIs;System Design,CI/CD,Docker;SQL,0.7,2,medium,0.58
R03710,Frontend Engineer Intern,Intern,CI/CD;JavaScript;Playwright,Svelte;Web Performance,CSS,Design Systems;Jest,0.8,5,medium,0.54
R03711,Security Analyst Intern,Intern,Python;Threat Modeling;SAST/DAST,Networking;CI/CD Security,SIEM,OWASP,0.7,2,high,0.65
R03712,Full-Stack Engineer Intern,Intern,Git;AWS,Flask;Node.js,SQL;PostgreSQL,React;Auth,0.7,3,low,0.48
R03713,Machine Learning Engineer Intern,Intern,Feature Engineering;NLP,AWS;FastAPI,Weights & Biases;MLflow,Computer Vision;scikit-learn;GCP,1.8,5,low,0.45
R03714,Data Analyst Intern,Intern,Python;BigQuery;A/B Testing;Statistics,Git;ETL,Pandas,Dashboards,1.4,4,high,0.68
R03715,Robotics Software Engineer Intern,Intern,OpenCV;Python;Git,SLAM;Docker,CUDA,Linux;Perception,1.6,2,medium,0.57
R03716,DevOps Engineer Intern,Intern,Terraform;AWS;Ansible,Security;CI/CD,Networking,Monitoring;Logging,1.2,5,medium,0.62
R03717,Backend Software Engineer,New Grad,Go;Java;gRPC;Auth,SQL;Linux;AWS,REST APIs,Observability;Terraform,1.7,3,medium,0.54
R03718,Robotics Software Engineer Intern,Intern,SLAM;OpenCV,ROS;Linux,Sensors;Gazebo,Docker;Perception;Git;Simulation,0.8,5,low,0.48
R03719,Machine Learning Engineer,New Grad,AWS;TensorFlow;Model Serving;MLflow,NLP;Python;Experiment Tracking,PyTorch,Model Evaluation;Computer Vision,1.5,6,medium,0.62
R03720,Systems Software Engineer,Junior,System Design;BPF/eBPF;C++;CI/CD;Docker,Concurrency;gdb;Debugging,Profiling;Linux,perf;Networking,2.7,1,medium,0.62
R03721,Data Engineer Intern,Intern,Kafka;Data Quality;SQL,Data Modeling;BigQuery,GCP,Airflow,1.4,2,high,0.67
R03722,Embedded Software Intern,Intern,UART;Memory;Unit Testing,RTOS;Microcontrollers,Interrupts,CAN Bus;Logic Analyzer,0.7,5,medium,0.58
R03723,Application Security Engineer,Junior,Code Review;Cloud Security;IAM;Secure SDLC;CI/CD Security,Threat Modeling;OWASP;JavaScript,Burp Suite;SAST/DAST,KMS;API Security,1.0,5,medium,0.63
R03724,Backend Software Engineer,Junior,REST APIs;Linux;CI/CD;MongoDB;Auth,MySQL;Observability;Message Queues,SQL;Caching,Redis;Terraform,1.4,1,medium,0.63
R03725,Frontend Engineer Intern,Intern,TypeScript;Vue,Webpack;Git,Next.js;CI/CD,Web Performance;Testing;Svelte,0.6,2,low,0.49
R03726,Embedded Software Intern,Intern,Git;Interrupts;UART,SPI;Microcontrollers,Linux,Oscilloscope;Debugging,0.5,4,medium,0.54
R03727,Machine Learning Engineer Intern,Intern,PyTorch;NLP;TensorFlow;MLflow;Python,GCP;AWS,Weights & Biases,Docker,1.0,4,high,0.67
R03728,Machine Learning Engineer Intern,Intern,scikit-learn;Deployment,Model Evaluation;AWS,MLflow;FastAPI,Docker;Computer Vision;Experiment Tracking,0.2,2,low,0.43
R03729,Backend Software Engineer,Junior,Kubernetes;MongoDB;Linux;PostgreSQL,Git;Auth;REST APIs,MySQL;System Design;CI/CD,Terraform;Redis;Microservices;Testing,3.1,3,low,0.5
R03730,Site Reliability Engineer,New Grad,On-call;Observability;Docker;Tracing,Chaos Engineering;SLIs/SLOs;Linux,System Design,Grafana;Terraform,1.1,3,medium,0.54
R03731,Backend Software Engineer Intern,Intern,SQL;Microservices;Kubernetes,MongoDB;CI/CD,Auth,System Design;API Gateway,1.2,4,medium,0.57
R03732,Full-Stack Engineer,Junior,PostgreSQL;Java;AWS;GraphQL;Redis,Next.js;Python;Node.js,TypeScript;Testing,System Design,3.6,2,high,0.67
R03733,Frontend Engineer,Mid,JavaScript;Svelte;Playwright;Design Systems;Vite;Web Performance;HTML;State Management,Vue;Accessibility;React;Webpack,CI/CD;Git,Testing;CSS,4.8,4,high,0.65
R03734,Data Analyst Intern,Intern,Power BI;Data Cleaning,ETL;A/B Testing,Git;Pandas,Statistics;dbt;Snowflake,0.7,4,low,0.46
R03735,Data Engineer Intern,Intern,dbt;GCP;Spark,Data Quality;SQL,Data Modeling,CI/CD;AWS,0.5,5,medium,0.57
R03736,Frontend Engineer,New Grad,Git;Jest;CI/CD,Accessibility;Webpack;Design Systems,CSS;Vite,Web Performance;Svelte;Playwright,1.8,3,low,0.48
R03737,Frontend Engineer,New Grad,Web Performance;Svelte;Vue;CI/CD,Vite;Next.js;TypeScript,Playwright,Jest;Webpack,0.6,6,medium,0.58
R03738,Backend Software Engineer Intern,Intern,CI/CD;REST APIs;Terraform,Azure;C++,gRPC,GCP;API Gateway,0.9,3,medium,0.56
R03739,Systems Software Engineer,Junior,Linux;Memory Management;Networking;CI/CD,Concurrency;Debugging;C++,Profiling;perf;gdb,BPF/eBPF;System Design,2.9,4,low,0.46
R03740,Data Analyst Intern,Intern,ETL;Tableau,BigQuery;Git,Excel;SQL,Data Cleaning;A/B Testing;Statistics,0.8,4,low,0.48
R03741,DevOps Engineer Intern,Intern,Kubernetes;AWS;Bash,Python;ArgoCD,Terraform,Docker;Prometheus,0.6,3,medium,0.57
R03742,Systems Software Engineer,New Grad,Networking;C;Rust;Docker;gdb,BPF/eBPF;perf;Memory Management,CI/CD,Linux,1.3,2,high,0.68
R03743,Embedded Software Intern,Intern,Firmware;RTOS,Memory;C++,C;CAN Bus,I2C;Debugging;Linux,0.7,2,low,0.47
R03744,Systems Software Engineer,Mid,Rust;Profiling;Docker;gdb;C++;perf,System Design;Memory Management;Debugging;Networking,Linux;CI/CD,Concurrency;BPF/eBPF;C,5.3,2,medium,0.66
R03745,Application Security Engineer,Junior,SAST/DAST;Burp Suite;Linux;Code Review;API Security;IAM;KMS,Threat Modeling;Python;CI/CD Security,Pen Testing;JavaScript,Cloud Security,1.8,3,high,0.66
R03746,Full-Stack Engineer Intern,Intern,React;Docker;JavaScript,Flask;AWS,Node.js,Auth;CI/CD,1.0,3,medium,0.51
R03747,Systems Software Engineer,New Grad,C++;Networking;gdb;Profiling;Concurrency,BPF/eBPF;Rust;Docker,Linux,perf,1.3,6,high,0.68
R03748,Data Analyst Intern,Intern,Statistics;SQL;Snowflake,Git;Power BI,BigQuery,Pandas;A/B Testing,0.6,3,medium,0.55
R03749,Embedded Software Intern,Intern,CAN Bus;Unit Testing;Microcontrollers,Drivers;UART,SPI,Linux;Git,1.5,2,medium,0.58
R03750,Full-Stack Engineer,Junior,TypeScript;System Design;PostgreSQL;JavaScript;Next.js;GraphQL,AWS;Docker;CI/CD,SQL;Auth,Spring Boot,1.3,5,high,0.69
R03751,Frontend Engineer Intern,Intern,CSS;Webpack,Git;Testing,Vite;Next.js,Vue;Tailwind;React,1.3,2,low,0.47
R03752,Full-Stack Engineer Intern,Intern,Django;Flask;Testing,Node.js;SQL,AWS,React,1.1,3,high,0.65
R03753,Robotics Software Engineer Intern,Intern,Sensors;OpenCV;CUDA,Linux;Gazebo,C++,Perception;Git,0.8,2,medium,0.57
R03754,Robotics Software Engineer Intern,Intern,Simulation;Gazebo;ROS;Sensors;SLAM,C++;CUDA,Docker,Linux,0.7,5,high,0.66
R03755,Systems Software Engineer,Junior,BPF/eBPF;Networking;perf;Debugging;Memory Management;Concurrency,CI/CD;Profiling;C++,gdb;Linux,Docker,2.9,3,high,0.65
R03756,Backend Software Engineer Intern,Intern,Testing;GCP;Azure,Terraform;C++,Python,Redis;PostgreSQL,1.5,4,medium,0.58
R03757,Full-Stack Engineer Intern,Intern,JavaScript;GraphQL,PostgreSQL;SQL,Testing;TypeScript,Next.js;AWS;Node.js,1.2,2,low,0.43
R03758,Frontend Engineer,Mid,Jest;CI/CD;CSS;HTML;JavaScript;State Management;Svelte;Tailwind,Git;Accessibility;Webpack;Web Performance,Design Systems;Vue,Testing;Next.js,3.2,0,high,0.67
R03759,Data Engineer Intern,Intern,Kafka;Pipelines;AWS,dbt;Snowflake,Docker,Data Quality,1.0,3,high,0.65
R03760,Frontend Engineer Intern,Intern,Svelte;Accessibility;TypeScript,Playwright;CI/CD,Vue,Design Systems;Testing,0.0,5,medium,0.52
R03761,DevOps Engineer Intern,Intern,Networking;Kubernetes,ArgoCD;Grafana,Logging;Ansible,Prometheus;Security,0.9,5,low,0.47
R03762,Security Analyst Intern,Intern,SIEM;Networking;Linux,IAM;Threat Modeling,AppSec Basics,Vulnerability Scanning;Cloud Security,1.1,4,medium,0.59
R03763,Application Security Engineer,New Grad,Code Review;Threat Modeling;Cloud Security;CI/CD Security,IAM;Pen Testing;Burp Suite,Secure SDLC,OWASP,1.5,2,high,0.69
R03764,Frontend Engineer,Junior,Svelte;Next.js;State Management;Webpack,CI/CD;Playwright;TypeScript,Design Systems;Web Performance;HTML,Vue;Tailwind,2.8,1,low,0.48
R03765,Frontend Engineer,Junior,CSS;State Management;Git;Webpack,Svelte;Web Performance;Testing,CI/CD;Design Systems;Jest,Tailwind;Accessibility;Vue,2.4,2,low,0.49
R03766,Full-Stack Engineer Intern,Intern,System Design;CI/CD;GraphQL,Git;TypeScript,PostgreSQL,React;AWS,0.8,2,medium,0.58
R03767,Systems Software Engineer,Junior,CI/CD;Profiling;Debugging;BPF/eBPF,System Design;C++;gdb,Docker;C;Networking,Memory Management;Linux;perf,1.2,5,low,0.48
R03768,Machine Learning Engineer,Junior,Experiment Tracking;FastAPI;scikit-learn;Python;Docker,Deployment;PyTorch;Feature Engineering,TensorFlow;GCP,MLflow,2.5,1,high,0.64
R03769,Data Analyst Intern,Intern,Git;BigQuery,Python;dbt,Dashboards;Data Cleaning,ETL;Statistics;Excel,1.2,3,low,0.47
R03770,Machine Learning Engineer,New Grad,AWS;Computer Vision;Feature Engineering;Model Serving,CI/CD;Python;FastAPI,MLflow,TensorFlow;PyTorch,1.0,4,medium,0.56
R03771,Application Security Engineer,Junior,Threat Modeling;JavaScript;API Security;Secure SDLC;CI/CD Security,Linux;Code Review;Python,KMS;Burp Suite,IAM;OWASP,2.5,1,medium,0.62
R03772,Systems Software Engineer,New Grad,CI/CD;Memory Management;Networking,Docker;BPF/eBPF;Rust,gdb;C,Profiling;Linux;Debugging,1.3,5,low,0.46
R03773,Application Security Engineer,Mid,API Security;Linux;OWASP;Threat Modeling;KMS;Burp Suite;Python;Secure SDLC,SAST/DAST;IAM;Code Review;Pen Testing,CI/CD Security;JavaScript,Cloud Security,3.0,4,high,0.69
R03774,Frontend Engineer Intern,Intern,Vue;JavaScript;React;CI/CD;Jest,Design Systems;CSS,Testing,Svelte,1.0,3,high,0.63
R03775,Machine Learning Engineer,Mid,Python;TensorFlow;Computer Vision;CI/CD;MLflow;NLP,Docker;AWS;FastAPI;Model Evaluation,scikit-learn;Experiment Tracking,GCP;Deployment;Feature Engineering,3.8,0,medium,0.54
R03776,Robotics Software Engineer Intern,Intern,Docker;Git;OpenCV;C++,Control Systems;Gazebo,CUDA,Simulation,1.0,4,high,0.61
R03777,Site Reliability Engineer,New Grad,Grafana;Terraform;Prometheus;Kubernetes;Python,Tracing;SLIs/SLOs;Incident Response,Linux,Docker,1.7,5,high,0.69
R03778,DevOps Engineer Intern,Intern,Bash;ArgoCD;Python,CI/CD;Linux,Networking,Prometheus;Grafana,0.5,2,medium,0.61
R03779,Application Security Engineer,Junior,Cloud Security;Secure SDLC;API Security;Code Review,Burp Suite;CI/CD Security;Linux,Python;Pen Testing;SAST/DAST,OWASP;KMS;IAM,1.9,5,low,0.52
R03780,Site Reliability Engineer,New Grad,CI/CD;Observability;Terraform;On-call,Chaos Engineering;Prometheus;Kubernetes,Go,Grafana;System Design,1.1,3,medium,0.51
R03781,DevOps Engineer Intern,Intern,Monitoring;Docker,AWS;Bash,ArgoCD;Terraform,CI/CD;Kubernetes,0.3,3,low,0.48
R03782,Firmware Engineer,New Grad,Debugging;UART;C;Drivers;Linux,I2C;C++;Git,CI/CD,RTOS,2.1,2,high,0.7
R03783,DevOps Engineer Intern,Intern,Docker;Ansible;CI/CD,Linux;Kubernetes,Networking,Logging;Terraform,0.7,2,medium,0.61
R03784,Backend Software Engineer Intern,Intern,Azure;gRPC,Kubernetes;Java,Terraform;C++,PostgreSQL;Docker,0.6,2,low,0.49
R03785,Machine Learning Engineer Intern,Intern,NLP;Deployment;Experiment Tracking,Computer Vision;Feature Engineering,TensorFlow,scikit-learn;AWS,0.3,2,medium,0.6
