job_id,job_title,domain,employment_type,seniority,experience_required,company_type,location,job_description,skills
bbef7d97-1c76-4440-832a-3a6ac2eddf0e,UI Engineer,Frontend,Full-time,Mid-Level,0-1 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a UI Engineer (Mid-Level) to join our team. You will translate design
mockups into production-ready code, build responsive and accessible user interfaces, and optimize frontend performance
and bundle sizes. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Accessibility, React, Next.js, Web Performance, TypeScript, JavaScript, HTML"
b1265d81-cced-4398-b782-6336134dcb60,Platform Engineer,DevOps,Internship,Intern,0 years,healthtech company,"Seattle, WA","We are a healthtech company seeking a Platform Engineer (Intern) to join our team. You will build and maintain CI/CD
pipelines, improve system reliability and observability, and manage cloud infrastructure and deployments. This role is
based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Kubernetes, AWS, Monitoring, Docker, CI/CD, Terraform"
404b2410-547f-4464-bc60-3e28bbcbf7b8,Web Engineer,Frontend,Internship,Intern,0 years,AI-first startup,"Boston, MA","We are a AI-first startup seeking a Web Engineer (Intern) to join our team. You will translate design mockups into
production-ready code, build responsive and accessible user interfaces, and optimize frontend performance and bundle
sizes. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","React, Accessibility, Next.js, CSS, HTML, JavaScript"
3feb6478-1f55-4996-a545-1450b051ebe8,Distributed Systems Engineer,Backend,Full-time,Junior,1-3 years,fast-growing startup,"Boston, MA","We are a fast-growing startup seeking a Distributed Systems Engineer (Junior) to join our team. You will collaborate
with frontend and infrastructure teams, optimize database queries and system performance, and develop and maintain APIs
used by millions of users. This role is based in Boston, MA and offers opportunities to work on real-world systems at
scale.","REST, Java, Redis, Kafka, gRPC"
92daa5bb-bcff-41af-8771-921491866b91,Site Reliability Engineer,DevOps,Full-time,Junior,1-3 years,cloud infrastructure company,Remote,"We are a cloud infrastructure company seeking a Site Reliability Engineer (Junior) to join our team. You will respond to
incidents and perform root-cause analysis, manage cloud infrastructure and deployments, and build and maintain CI/CD
pipelines. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Monitoring, Terraform, CI/CD, Kubernetes, Docker, AWS"
cad689ef-e8ca-470d-b280-d9db6a72a816,Web Engineer,Frontend,Internship,Intern,0 years,AI-first startup,Remote,"We are a AI-first startup seeking a Web Engineer (Intern) to join our team. You will collaborate closely with designers
and product managers, build responsive and accessible user interfaces, and translate design mockups into production-
ready code. This role is based in Remote and offers opportunities to work on real-world systems at scale.","JavaScript, TypeScript, React, Next.js, HTML, Accessibility, CSS"
89dfbb38-86df-4f2f-82b1-f123f3e198fe,Full Stack Engineer,Full Stack,Full-time,Junior,3-5 years,fintech company,Remote,"We are a fintech company seeking a Full Stack Engineer (Junior) to join our team. You will deploy and monitor production
systems, design APIs and integrate frontend with backend services, and implement authentication and authorization flows.
This role is based in Remote and offers opportunities to work on real-world systems at scale.","Node.js, SQL, APIs, Authentication"
729b5ec4-0a7f-419f-a9f2-da4c9a2af55f,Data Analyst,Data,Full-time,Junior,3-5 years,AI-first startup,"San Francisco, CA","We are a AI-first startup seeking a Data Analyst (Junior) to join our team. You will analyze large datasets to extract
actionable insights, work with engineering teams to improve data quality, and define metrics and KPIs to guide business
decisions. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","SQL, Statistics, Power BI, Tableau, A/B Testing"
65e80e23-8fa1-42d7-8a1c-f669471b360b,Firmware Engineer,Embedded,Internship,Intern,0 years,FAANG-scale tech company,"Seattle, WA","We are a FAANG-scale tech company seeking a Firmware Engineer (Intern) to join our team. You will interface directly
with hardware components, optimize code for memory and performance constraints, and develop firmware for embedded
devices. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","I2C, SPI, UART, C++, Microcontrollers, RTOS, C"
7b467dc8-2925-400c-bf35-a41e5194e963,Frontend Engineer,Frontend,Full-time,Mid-Level,0-1 years,fintech company,"New York, NY","We are a fintech company seeking a Frontend Engineer (Mid-Level) to join our team. You will translate design mockups
into production-ready code, build responsive and accessible user interfaces, and collaborate closely with designers and
product managers. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Web Performance, React, CSS, TypeScript, JavaScript, Next.js"
aaf4bef4-4deb-4874-a917-c4dd57140aa1,Distributed Systems Engineer,Backend,Internship,Intern,0 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a Distributed Systems Engineer (Intern) to join our team. You will
collaborate with frontend and infrastructure teams, develop and maintain APIs used by millions of users, and optimize
database queries and system performance. This role is based in Austin, TX and offers opportunities to work on real-world
systems at scale.","Redis, REST, Java, gRPC"
bd36b2c3-54ba-470d-b5a4-f99bb76685ab,Data Analyst,Data,Full-time,New Grad,3-5 years,enterprise SaaS company,"Seattle, WA","We are a enterprise SaaS company seeking a Data Analyst (New Grad) to join our team. You will define metrics and KPIs to
guide business decisions, analyze large datasets to extract actionable insights, and work with engineering teams to
improve data quality. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Power BI, Python, SQL, Tableau, Statistics, A/B Testing"
8e41e003-a629-467e-ac1b-637fd181b54d,DevOps Engineer,DevOps,Internship,Intern,0 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a DevOps Engineer (Intern) to join our team. You will improve system
reliability and observability, respond to incidents and perform root-cause analysis, and build and maintain CI/CD
pipelines. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Docker, Terraform, Kubernetes, Monitoring"
409c5808-aea3-4a57-8916-0634a6d90ffe,Business Intelligence Engineer,Data,Full-time,New Grad,1-3 years,enterprise SaaS company,"New York, NY","We are a enterprise SaaS company seeking a Business Intelligence Engineer (New Grad) to join our team. You will build
dashboards and reports for stakeholders, analyze large datasets to extract actionable insights, and work with
engineering teams to improve data quality. This role is based in New York, NY and offers opportunities to work on real-
world systems at scale.","SQL, Tableau, A/B Testing, Python, Statistics"
5b9e9433-b12c-4b52-aaf3-96ef7f69addf,Software Engineer – Full Stack,Full Stack,Full-time,Mid-Level,0-1 years,healthtech company,Remote,"We are a healthtech company seeking a Software Engineer – Full Stack (Mid-Level) to join our team. You will deploy and
monitor production systems, implement authentication and authorization flows, and design APIs and integrate frontend
with backend services. This role is based in Remote and offers opportunities to work on real-world systems at scale.","SQL, APIs, Authentication, React"
2ff790f0-b77b-4809-a6ba-092cfc39374b,Business Intelligence Engineer,Data,Internship,Intern,0 years,healthtech company,"Seattle, WA","We are a healthtech company seeking a Business Intelligence Engineer (Intern) to join our team. You will build
dashboards and reports for stakeholders, define metrics and KPIs to guide business decisions, and analyze large datasets
to extract actionable insights. This role is based in Seattle, WA and offers opportunities to work on real-world systems
at scale.","Statistics, Python, Tableau, A/B Testing, Power BI, SQL"
f8070fa2-f136-446d-90a0-719211cf6430,Firmware Engineer,Embedded,Full-time,New Grad,0-1 years,FAANG-scale tech company,"Austin, TX","We are a FAANG-scale tech company seeking a Firmware Engineer (New Grad) to join our team. You will optimize code for
memory and performance constraints, develop firmware for embedded devices, and interface directly with hardware
components. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","I2C, C++, SPI, Microcontrollers"
612187ab-a6a3-4a93-a37c-7bccd424cd81,Full Stack Engineer,Full Stack,Full-time,Mid-Level,0-1 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a Full Stack Engineer (Mid-Level) to join our team. You will own features end-to-end
from UI to database, deploy and monitor production systems, and design APIs and integrate frontend with backend
services. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Authentication, React, Django, SQL, Flask, Node.js"
25a3c893-392a-4602-91a0-870a047df8bc,Software Engineer – Full Stack,Full Stack,Full-time,New Grad,0-1 years,enterprise SaaS company,Hybrid,"We are a enterprise SaaS company seeking a Software Engineer – Full Stack (New Grad) to join our team. You will deploy
and monitor production systems, own features end-to-end from UI to database, and design APIs and integrate frontend with
backend services. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","APIs, Flask, Authentication, React, Django, SQL"
2884cdb6-f54c-4ff8-859d-1204f0256005,Platform Engineer,DevOps,Internship,Intern,0 years,fintech company,Hybrid,"We are a fintech company seeking a Platform Engineer (Intern) to join our team. You will build and maintain CI/CD
pipelines, respond to incidents and perform root-cause analysis, and manage cloud infrastructure and deployments. This
role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Monitoring, Docker, CI/CD, Terraform, Kubernetes"
